title,authors,year,source,paper,citations no.
"Preferences for clinic privileges, retail items and social activities in an outpatient buprenorphine treatment program","L Amass, WK Bickel, JP Crean, ST Higgins…",1996.0,https://www.sciencedirect.com/science/article/pii/0740547295020608,,52
The conflict between tradition and modernization in a sport organization: a sociological study of issues surrounding the organizational reformation of the all Japan …,T Saeki,1994.0,https://journals.sagepub.com/doi/abs/10.1177/101269029402900305,,52
Anxiety in black-belt and nonblack-belt traditional karateka,C Layton,1990.0,https://journals.sagepub.com/doi/abs/10.2466/pms.1990.71.3.905,,52
Self‐actualizations and experience with zen meditation: Is a learning period necessary for meditation?,"WC Compton, GM Becker",1983.0,https://onlinelibrary.wiley.com/doi/abs/10.1002/1097-4679(198311)39:6%3C925::AID-JCLP2270390617%3E3.0.CO;2-5,,52
Achilles 'Teachers: Chiron and Phoenix in the Iliad,CJ Mackie,1997.0,https://www.cambridge.org/core/journals/greece-and-rome/article/achilles-teachers-chiron-and-phoenix-in-the-iliad/3B26AEAB4A16A0351F025480DF1D741B,,52
Therapeutic use of propranolol for intermittent explosive disorder,"SC JENKINS, T Maruta",1987.0,https://www.sciencedirect.com/science/article/pii/S0025619612624446,,51
Fascial implant arthroplasty for treatment of radioscaphoid degenerative disease,"RG Eaton, E Akelman, BH Eaton",1989.0,https://www.sciencedirect.com/science/article/abs/pii/S0363502389800747,,51
"Toward an Asian American Legal Scholarship: Critical Race Theory, Post-Structuralism, and Narrative Space",RS Chang,1994.0,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/aslj1&section=4,https://lawcat.berkeley.edu/record/1114877/files/fulltext.pdf,51
"Race, color, ethnicity, and class: Issues of biculturalism in school-based adolescent counseling groups",DG Bilides,1991.0,https://www.tandfonline.com/doi/abs/10.1300/J009v13n04_04,https://www.tandfonline.com/doi/pdf/10.1300/J009v13n04_04,51
The nature of martial arts and their change in the West,A Forster,1986.0,,,51
"Fascism, sport and society in Japan","I Abe, Y Kiyohara, K Nakajima",1992.0,https://www.tandfonline.com/doi/pdf/10.1080/09523369208713777,,50
The martial arts and ways of Japan,DF Draeger,1974.0,,,50
A survey of sports injuries in Birmingham.,"B Crompton, N Tubbs",1977.0,https://bjsm.bmj.com/content/11/1/12.abstract,https://bjsm.bmj.com/content/bjsports/11/1/12.full.pdf,50
"Manipur, Past and Present: The Heritage and Ordeals of a Civilization",N Sanajaoba,1988.0,https://books.google.com/books?hl=en&lr=lang_en&id=-CzSQKVmveUC&oi=fnd&pg=PR17&dq=martial+arts&ots=4QRQSyeQ7p&sig=mEqxxpTuacw81go_1yOx573sQBw,,50
Polo and cultural change: from T'ang to Sung China,JTC Liu,1985.0,https://www.jstor.org/stable/2718962,,50
Focus on research: Constructing an urban village: School/home collaboration in a multicultural classroom,"JAW Keenan, J WILLETT, J SOLSKEN",1993.0,https://www.jstor.org/stable/41482084,,50
Healing and morality: a Javanese example,MR Woodward,1985.0,https://www.sciencedirect.com/science/article/pii/0277953685904228,,50
Rambo Litigation-Why Hardball Tactics Don't Work,RN Sayler,1988.0,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/abaj74&section=70,,49
Dissection of the cervical internal carotid artery. The role of Doppler/Duplex studies and conservative management.,"MS Eljamel, PR Humphrey, MD Shaw",1990.0,https://jnnp.bmj.com/content/53/5/379.short,https://jnnp.bmj.com/content/jnnp/53/5/379.full.pdf,49
The layman's guide to acupuncture,"Y Manaka, IA Urquhart",1972.0,,,49
Roots of Chinese culture and medicine,W Tsuei,1989.0,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.456.2817&rep=rep1&type=pdf,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.456.2817&rep=rep1&type=pdf,49
Childhood urethral injuries: perspectives on outcome and treatment,"LS Baskin, JW McAninch",1993.0,https://bjui-journals.onlinelibrary.wiley.com/doi/abs/10.1111/j.1464-410X.1993.tb00696.x,,49
Mild head injury in sports,"RA Ruchinskas, JP Francis, JT Barth",1997.0,https://www.tandfonline.com/doi/abs/10.1207/s15324826an0401_5,https://www.researchgate.net/profile/Robert-Ruchinskas/publication/7451559_Mild_Head_Injury_in_Sports/links/5be1fe4d92851c6b27ab2e18/Mild-Head-Injury-in-Sports.pdf,49
Bruce Lee: His influence on the evolution of the kung fu genre,HP Chiao,1981.0,https://www.tandfonline.com/doi/pdf/10.1080/01956051.1981.10661886,,49
"Relaxation training, in vivo exposure and response-prevention in the treatment of compulsive video-game playing","AR Kuczmierczyk, PB Walley…",1987.0,https://www.tandfonline.com/doi/abs/10.1080/16506078709455801,,48
Yin and yang in the health-related food practices of three Chinese groups,"EK Ludman, JM Newman",1984.0,https://www.sciencedirect.com/science/article/pii/S0022318284800461,,48
"Women, self-possession and sport",C MacKinnon,1987.0,,,48
Data schema design as a schema evolution process,HA Proper,1997.0,https://www.sciencedirect.com/science/article/pii/S0169023X96000456,https://www.academia.edu/download/50433206/Data_schema_design_as_a_schema_evolution20161120-30209-1227cnq.pdf,48
"Using a virtual environment to teach cancer patients T'ai Chi, relaxation, and self-imagery","DA Becker, A Pentland",1996.0,https://www.researchgate.net/profile/David-Becker-22/publication/2659560_Using_A_Virtual_Environment_to_Teach_Cancer_Patients_T'ai_Chi_Relaxation_and_Self-Imagery/links/53ce75e80cf279d93530ac34/Using-A-Virtual-Environment-to-Teach-Cancer-Patients-Tai-Chi-Relaxation-and-Self-Imagery.pdf,https://www.researchgate.net/profile/David-Becker-22/publication/2659560_Using_A_Virtual_Environment_to_Teach_Cancer_Patients_T'ai_Chi_Relaxation_and_Self-Imagery/links/53ce75e80cf279d93530ac34/Using-A-Virtual-Environment-to-Teach-Cancer-Patients-Tai-Chi-Relaxation-and-Self-Imagery.pdf,47
Understanding Defeat: Reappraising Italy's Role in World War II,JJ Sadkovich,1989.0,https://journals.sagepub.com/doi/pdf/10.1177/002200948902400102,,47
Chinese herbal medicine: ancient art and modern science,R Hyatt,1978.0,,,47
The play of the market: On the internationalization of children's culture,S Kline,1995.0,https://journals.sagepub.com/doi/abs/10.1177/026327695012002006,,47
The Tao of Gung Fu: A study in the way of Chinese martial art,"B Lee, J Little",1997.0,,,46
Semasiology: A semantic anthropologists view of human movements and actions,D Williams,1982.0,,,46
"The power of internal martial arts: combat secrets of Ba Gua, Tai Chi, and Hsing-I",BK Frantzis,1997.0,https://books.google.com/books?hl=en&lr=lang_en&id=mQninRHLESoC&oi=fnd&pg=PR17&dq=martial+arts&ots=tRgs2WpSCz&sig=hapTjzEd1zvxZ3v6-eUIMaNbxfw,,46
The role of arthroscopy in the treatment of wrist injuries in the athlete,TL Whipple,1992.0,https://www.sciencedirect.com/science/article/pii/S0278591920305652,,46
"Sino-Malay conflicts in Malaya, 1945–1946: Communist vendetta and Islamic resistance",CB Kheng,1981.0,https://www.cambridge.org/core/journals/journal-of-southeast-asian-studies/article/sinomalay-conflicts-in-malaya-19451946-communist-vendetta-and-islamic-resistance/EC568EE2290A50D802C42B6E377B3035,,46
""" Arcadia host: Politics and Revision in the Restoration"" Tempest",KE Maus,1982.0,https://www.journals.uchicago.edu/doi/pdf/10.1086/rd.13.43264634,,46
"Sports injuries: causes, diagnosis, treatment and prevention","SR Bird, N Black, P Newton",1997.0,https://books.google.com/books?hl=en&lr=lang_en&id=SPEWfSPseQUC&oi=fnd&pg=PP15&dq=martial+arts&ots=gPHX1leYHl&sig=hqV7Pir73WwLVTqWHAotfdD9oMk,,45
Effect of worksite health promotion programs on employee absenteeism: A comparative analysis,"KM Conrad, JE Riedel, JO Gibbs",1990.0,https://journals.sagepub.com/doi/pdf/10.1177/216507999003801204,https://journals.sagepub.com/doi/pdf/10.1177/216507999003801204,45
What happens to research on the way to practice?,V Richardson‐Koehler,1987.0,https://www.tandfonline.com/doi/pdf/10.1080/00405848709543247,https://www.researchgate.net/profile/Virginia-Richardson/publication/233262720_What_Happens_to_Research_on_the_Way_to_Practice/links/5b0c75254585157f871cb4e2/What-Happens-to-Research-on-the-Way-to-Practice.pdf,45
In search of Si Pitung: the history of an Indonesian legend,M Van Till,1996.0,https://www.jstor.org/stable/27864777,https://scholar.archive.org/work/q62mubdsyzbw7dfcs6zkjh5xne/access/wayback/https://brill.com/downloadpdf/journals/bki/152/3/article-p461_5.pdf,45
Judo principles and practices: Applications to conflict-solving strategies in psychotherapy,"J Gleser, P Brown",1988.0,https://psychotherapy.psychiatryonline.org/doi/abs/10.1176/appi.psychotherapy.1988.42.3.437,,45
Sports‐related facial fractures: a review of 137 patients,"LH Lim, MH Moore, JA Trott…",1993.0,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1445-2197.1993.tb00341.x,,45
Literacy and the civilization of violence in 19th-century France,AR Gillis,1994.0,https://link.springer.com/article/10.1007/BF01466315,,45
"The ear, the eye, and the arm",N Farmer,1994.0,https://books.google.com/books?hl=en&lr=lang_en&id=MY93U1stQJ4C&oi=fnd&pg=PA1&dq=martial+arts&ots=Wm7A41kb9N&sig=Gqve9Zz1uJGyx0TGO7GXPZKEP5k,,44
Kung Fu: Cinema of Vengeance,V Glaessner,1974.0,,,44
The future course of the Eastern martial arts,"A Back, D Kim",1984.0,https://www.tandfonline.com/doi/abs/10.1080/00336297.1984.10483796,https://www.tandfonline.com/doi/pdf/10.1080/00336297.1984.10483796,44
How successful is below-knee amputation for injury?,"NA Purry, MA Hannon",1989.0,https://www.sciencedirect.com/science/article/pii/0020138389900417,,44
Beyond “East and West” Nishida's universalism and postcolonial critique,Y Arisaka,1997.0,https://www.cambridge.org/core/journals/review-of-politics/article/beyond-east-and-west-nishidas-universalism-and-postcolonial-critique/92348C9C81AB16EC9F2B3B0C2E85BBA3,http://thezensite.com/ZenEssays/Philosophical/Beyond%20East%20and%20West.pdf,44
Budó: teachings of the founder of aikidó,M Ueshiba,1996.0,,,43
"Spontaneity in Western martial arts: A yogācāra critique of"" mushin""(no-mind)",JP Keenan,1989.0,https://www.jstor.org/stable/30234123,https://www.researchgate.net/profile/John-Keenan/publication/304240859_Spontaneity_in_Western_martial_arts_A_Yogacara_critique_of_mushin_no-mind/links/5a32f58faca272714448d0ba/Spontaneity-in-Western-martial-arts-A-Yogacara-critique-of-mushin-no-mind.pdf,43
Anterior chiasmal optic nerve avulsion.,"MS Arkin, PA Rubin, JR Bilyk…",1996.0,http://www.ajnr.org/content/17/9/1777.short,http://www.ajnr.org/content/ajnr/17/9/1777.full.pdf,43
The prevention of sexual child abuse: Focus on the perpetrator,C Swift,1979.0,https://www.tandfonline.com/doi/abs/10.1080/15374417909532903,,43
"The Decline of the Japanese Warrior Class, 1840-1880",H Sonoda,1990.0,https://www.jstor.org/stable/25790888,https://nichibun.repo.nii.ac.jp/index.php?action=pages_view_main&active_action=repository_action_common_download&item_id=417&item_no=1&attribute_id=18&file_no=1&page_id=41&block_id=63,43
"On evolution, search, optimization, genetic algorithms and martial arts: toward memetic algorithms, Caltech Concurrent Computation Program, California …",P Moscato,1989.0,,,42
Psychoanalysis as vocation and martial art,M Parsons,1984.0,https://www.pep-web.org/document.php?id=IRP.011.0453A,,42
Okinawan Karate,M Bishop,1989.0,https://www.ncl.comp.nus.edu.sg/igawr8ezvyh0/14-prof-juliana-anderson-iii/okinawan-karate-paperback-9780804832052-ok.pdf,,42
Karate and karate injuries.,G McLatchie,1981.0,https://bjsm.bmj.com/content/15/1/84.short,https://bjsm.bmj.com/content/bjsports/15/1/84.full.pdf,42
Survey of the demographic characteristics of patients requiring restraints in a psychiatric emergency service,"CC Bell, J Palmer",1983.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2561616/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2561616/pdf/jnma00233-0069.pdf,42
Life-threatening vagal reaction to physical fitness test,ZWI SCHLESINGER,1973.0,https://jamanetwork.com/journals/jama/article-abstract/351767,,42
Oriental contributions to Western popular culture: The martial arts,MJ Skidmore,1991.0,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.0022-3840.1991.2501_129.x,,42
The liberal arts and the martial arts,DN Levine,1984.0,https://www.donlevine.com/uploads/1/1/3/8/11384462/liberal-arts-martial-arts.pdf,https://www.donlevine.com/uploads/1/1/3/8/11384462/liberal-arts-martial-arts.pdf,41
Playing to new rules: Soviet sport and perestroika,J Riordan,1992.0,https://link.springer.com/chapter/10.1007/978-1-349-22249-0_11,,41
Victorian bands and their dissemination in the colonies,"T Herbert, M Sarkissian",1997.0,https://www.cambridge.org/core/journals/popular-music/article/victorian-bands-and-their-dissemination-in-the-colonies/894A94F2AEDE4695C5422070FDEA0BA1,https://www.academia.edu/download/38803770/victorian_bands_POPULAR_MUSIC_1997.pdf,41
One hundred and ten sports related facial fractures.,"SM Carroll, MA Jawad, M West…",1995.0,https://bjsm.bmj.com/content/29/3/194.abstract,https://bjsm.bmj.com/content/bjsports/29/3/194.full.pdf,41
Problems in the Identity and Philosophy of T'aegwondo and Their Historical Causes,SD Capener,1995.0,https://www.academia.edu/download/76802049/1612553388.pdf,https://www.academia.edu/download/76802049/1612553388.pdf,41
"Mushin, Morals, and Martial Arts: A Discussion of Keenan's Yogācāra Critique",S McFarlane,1990.0,https://www.jstor.org/stable/30233419,http://enlight.lib.ntu.edu.tw/FULLTEXT/JR-MAG/mag51997.pdf,41
Teaching women self-defense: Pedagogical issues,"ME Madden, TJ Sokol",1997.0,https://www.jstor.org/stable/40545790,,40
Kinematics and kinetics of Taekwon-do turning kick,J Pearson,1997.0,https://www.members.itkd.co.nz/reference/essays/12-study_of_turning_kick.pdf,https://www.members.itkd.co.nz/reference/essays/12-study_of_turning_kick.pdf,40
Applications of lucid dreaming in sports,P Tholey,1991.0,https://journals.macewan.ca/lucidity/article/download/486/400,https://journals.macewan.ca/lucidity/article/download/486/400,40
Teaching PE to at-risk youth in Chicago—A model,D Hellison,1990.0,https://www.tandfonline.com/doi/pdf/10.1080/07303084.1990.10604547,,40
Movie-inspired violence,"W Wilson, R Hunter",1983.0,https://journals.sagepub.com/doi/abs/10.2466/pr0.1983.53.2.435,,40
Songket: Malaysia's woven treasure,GI Selvanayagam,1990.0,https://myrepositori.pnm.gov.my/bitstream/123456789/4704/1/Songket_Malaysia%27s_Woven_Treasure.pdf,https://myrepositori.pnm.gov.my/bitstream/123456789/4704/1/Songket_Malaysia%27s_Woven_Treasure.pdf,40
Comparison of laboratory and intraorally formed mouth protectors,"ANS Stokes, GC Croft, D Gee",1987.0,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1600-9657.1987.tb00633.x,,40
Living The Martial Way: A manual for the way a modern warrior should think,FE Morgan,1992.0,,,39
The creation of complicity a semiotic analysis of an advertising campaign for Black & White whisky,D Bertrand,1988.0,https://www.sciencedirect.com/science/article/pii/0167811688900304,,39
Razor girls: genre and gender in cyberpunk fiction,L Leblanc,1997.0,https://go.gale.com/ps/i.do?id=GALE%7CA19569713&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=87554550&p=AONE&sw=w,,39
Fragments of lost novels,S Stephens,1996.0,https://brill.com/downloadpdf/book/edcoll/9789004217638/BP000016.pdf,,39
The Taoist body and cosmic prayer,M Saso,1997.0,https://books.google.com/books?hl=en&lr=lang_en&id=bk-rDk_OyvwC&oi=fnd&pg=PA231&dq=martial+arts&ots=ctKfBagbcD&sig=QiR3HydfglAhFlt_rvi4pchNBe8,,39
FDA Approved-A Critique of the Artificial Insemination Industry in the United States,KM Ginsberg,1996.0,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/umijlr30&section=31,https://repository.law.umich.edu/cgi/viewcontent.cgi?article=1569&context=mjlr,39
Common problems seen in a metropolitan sports injury clinic,"PA Witman, M Melvin, JA Nicholas",1981.0,https://www.tandfonline.com/doi/abs/10.1080/00913847.1981.11711035,,39
in Major Mental Disorders,EM Coles,1997.0,https://books.google.com/books?hl=en&lr=lang_en&id=hxXKzo3A8ZwC&oi=fnd&pg=PA180&dq=martial+arts&ots=dPX5gd87Mg&sig=-2UxxpT4lPmNUDZgbfaFJffEahs,,39
Violence and Disruption in Society: A Study of the Early Buddhist Texts,EJ Harris,1994.0,http://enlight.lib.ntu.edu.tw/FULLTEXT/JR-AN/an141599.pdf,http://enlight.lib.ntu.edu.tw/FULLTEXT/JR-AN/an141599.pdf,39
Evaluation of a judo/community organization program to treat predelinquent Hispanic immigrant early adolescents,"SJ Fleisher, C Avelar, SE Latorre…",1995.0,https://journals.sagepub.com/doi/abs/10.1177/07399863950172007,,39
Iliopsoas haematoma in an adolescent Taekwondo player,"N Maffulli, WS So, A Ahuja, KM Chan",1996.0,https://link.springer.com/article/10.1007/BF01466623,,39
The essence of T'ai chi ch'uan: The literary tradition,"BPJ Lo, M Inn, R Amacker, S Foe",1993.0,https://books.google.com/books?hl=en&lr=lang_en&id=iM9KI8unW2YC&oi=fnd&pg=PA7&dq=martial+arts&ots=Y9nZXAtHfy&sig=xhoaOELapM93BMzflIkLW1bXylU,,39
Analysis of the effect of competitive trait anxiety on performance in taekwondo competition,"ME Finkenberg, JM Dinucci…",1992.0,https://journals.sagepub.com/doi/abs/10.2466/pms.1992.75.1.239,,39
"Iron Shirt Chi Kung I: Once a Martial Art, Now the Practice that Strengthens the Internal Organs, Roots Oneself Solidly, and Unifies Physical, Mental, and …",M Chia,1986.0,,https://www.academia.edu/download/56770730/tai-chikung-chuan-mantak-chia-iron-shirt-chi-kung-i.pdf,39
"The original martial arts encyclopedia: tradition, history, pioneers","J Corcoran, E Farkas, S Sobel",1993.0,,,38
A dictionary of the martial arts,Louis-Frédéric,1991.0,,,38
Hypoestrogenemia and rhabdomyelysis (myoglobinuria) in the female judoist: a new worrying phenomenon?,"C De Crée, R Lewin, A Barros",1995.0,https://academic.oup.com/jcem/article-abstract/80/12/3639/2650022,,38
"To test a powerful computer, play an ancient game",G Johnson,1997.0,https://philpapers.org/rec/JOHTTA-2,,38
Japanese ethics: Beyond good and evil,RJJ Wargo,1990.0,https://www.jstor.org/stable/1399354,https://sudden-desu.net/_gomi/shinto/Japanese%20Ethics%20-%20Beyond%20Good%20and%20Evil%20%5BWargo%201990%5D.pdf,37
Sex role orientations of male and female collegiate athletes from selected individual and team sports,"CA Wrisberg, MV Draper, JJ Everett",1988.0,https://link.springer.com/article/10.1007/BF00292466,,37
MARGINALITY AND THE HERO'S ART: MARTIAL ARTISTS IN HONG KONG AND GUANGZHOU (CANTON)(CHINA),DM Amos,1983.0,https://search.proquest.com/openview/aa29abfd3803ea321431a5f289fe1caa/1?pq-origsite=gscholar&cbl=18750&diss=y,,37
A direct adaptive control scheme for under-actuated dynamic systems,YL Gu,1993.0,https://ieeexplore.ieee.org/abstract/document/325463/,,37
Self-defense for women: Translating theory into practice,"P Searles, P Follansbee",1984.0,https://www.jstor.org/stable/3346096,,37
Learning and practicing skilled performance,F Mechner,1995.0,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.121.9836&rep=rep1&type=pdf,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.121.9836&rep=rep1&type=pdf,37
Chinese Gung Fu: the philosophical art of self defense,B Lee,1987.0,https://books.google.com/books?hl=en&lr=lang_en&id=kdEGn3P8MO4C&oi=fnd&pg=PA1&dq=martial+arts&ots=Kxlj7aRVzg&sig=VERin5OOp0Q_CPUP8Q6_xr016DE,,37
Martial arts injuries,"RB Birrer, CD Birrer",1982.0,https://www.tandfonline.com/doi/abs/10.1080/00913847.1982.11947249,,36
Law and the life sciences: When suicide prevention becomes brutality: The case of Elizabeth Bouvia,GJ Annas,1984.0,https://www.jstor.org/stable/3561879,,36
Qigong—Chinese breathing exercise,TC Koh,1982.0,https://www.worldscientific.com/doi/abs/10.1142/S0192415X82000142,,36
An analysis of the development of wushu,"M Theeboom, P De Knop",1997.0,https://journals.sagepub.com/doi/abs/10.1177/1012690297032003004,https://wushuspain.com/wp-content/uploads/2018/06/An-analysis-of-the-development-of-the-wushu.pdf,36
"Acting"" at the nerve ends"": Beckett, Blau, and the Necessary",PB Zarrilli,1997.0,https://muse.jhu.edu/article/35187/summary,,36
"Myths, gods, and family relations",PS Sangren,1996.0,https://books.google.com/books?hl=en&lr=lang_en&id=86ABEAAAQBAJ&oi=fnd&pg=PA150&dq=martial+arts&ots=WVcNxfXCGY&sig=vck74WzvI3Vb9Gn67rTqI1D2Oac,,36
Medical conditions affecting sports participation,Committee on Sports Medicine and Fitness,1994.0,https://publications.aap.org/pediatrics/article-abstract/94/5/757/59194,,36
The politics of law and order,AM Platt,1994.0,https://www.jstor.org/stable/29766821,,36
Evaluation of the entrainment between a speaker's burst-pause of speech and respiration and a listener's respiration in face-to-face communication,"T Watanabe, M Okubo",1997.0,https://ieeexplore.ieee.org/abstract/document/647018/,,36
The martial arts films,MD Mintz,1983.0,,,36
Recent Japanese Borrowings into English,G Cannon,1994.0,https://www.jstor.org/stable/455856,,35
The God of War and the vagabond Buddha,J DeBernardi,1987.0,https://journals.sagepub.com/doi/pdf/10.1177/009770048701300303,,35
Three bodies of practice in a traditional South Indian martial art,PB Zarrilli,1989.0,https://www.sciencedirect.com/science/article/pii/0277953689903481,,35
PK with prerecorded random events and the effects of preobservation,"H Schmidt, H Stapp",1993.0,https://search.proquest.com/openview/a279458fefe5a5b4226a7c460d6cf038/1?pq-origsite=gscholar&cbl=1818062,,35
The love drug,AT Weil,1976.0,https://www.tandfonline.com/doi/pdf/10.1080/02791072.1976.10471861,,34
Visually impaired persons' vulnerability to sexual and physical assault,WS Pava,1994.0,https://journals.sagepub.com/doi/abs/10.1177/0145482X9408800205,,34
Cultural studies in a postculture,A Abbas,1996.0,https://books.google.com/books?hl=en&lr=lang_en&id=1SNWm-_WyXUC&oi=fnd&pg=PA289&dq=martial+arts&ots=DNEx5zuikb&sig=kjxt2k-essj8Lv2gc4mThHBovQM,,34
The performing arts in Malaysia: State and society,SB Tan,1989.0,https://www.jstor.org/stable/834076,,34
Golden harvest films and the Hong Kong movie industry in the realm of globalization,S Fore,1994.0,https://go.gale.com/ps/i.do?id=GALE%7CA90190299&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=01491830&p=AONE&sw=w,,34
Preventfon and self-care for professional burnout,"SL Leighton, AK Roye",1984.0,https://www.jstor.org/stable/44952636,,34
Sports participation and health status: A preliminary analysis,"KL Lamb, S Dench, DA Brodie, K Roberts",1988.0,https://www.sciencedirect.com/science/article/pii/0277953688901955,https://www.academia.edu/download/50206298/Sports_participation_and_health_status_a20161109-12600-1ypsp6t.pdf,33
Angry white pyjamas,R Twigger,1997.0,https://itbs.co.uk/Angry%20White%20Pyjamas.pdf,,33
"Culture, philosophy and crime: The Japanese experience",CR Fenwick,1985.0,https://www.tandfonline.com/doi/abs/10.1080/01924036.1985.9688809,https://www.tandfonline.com/doi/pdf/10.1080/01924036.1985.9688809,33
Spontaneous rupture of the anterior cruciate ligament after anabolic steroids.,"BJ Freeman, GD Rooker",1995.0,https://bjsm.bmj.com/content/29/4/274.short,https://bjsm.bmj.com/content/bjsports/29/4/274.full.pdf,33
The contested past: the Boxers as history and myth,PA Cohen,1992.0,https://www.cambridge.org/core/journals/journal-of-asian-studies/article/contested-past-the-boxers-as-history-and-myth/59FE686E07BE1AD39489A7FAB276B066,,33
"Qigong Empowerment a Guide to Medical, Taoist, Buddhist, and Wushu Energy Cultivation","SY Liang, WC Wu",1997.0,https://philpapers.org/rec/LIAQEA,,33
Kung Fu film as ghetto myth,SM Kaminsky,1974.0,https://www.tandfonline.com/doi/pdf/10.1080/00472719.1974.10661724,https://www.tandfonline.com/doi/pdf/10.1080/00472719.1974.10661724,33
The Martial Artist's Book of Five Rings: The Definitive Interpretation of Miyamoto Musashi's Classic Book of Strategy,S Kaufman,1994.0,,,33
Japan's juken industry,T Blumenthal,1992.0,https://www.jstor.org/stable/2644976,,32
Defending the self: Martial arts and women's self-esteem,SR Guthrie,1997.0,https://search.proquest.com/openview/1aab2f295c6873ab75cc561531d708e4/1?pq-origsite=gscholar&cbl=25647,,32
Mere brilliance: the recruitment of law professors in the United States,J Gordley,1993.0,https://www.jstor.org/stable/840654,,32
“Purring into Transcendence”: Pynchon's Puncutron Machine,D Porush,1990.0,https://www.tandfonline.com/doi/pdf/10.1080/00111619.1990.9933802,,32
Martial arts and the Malay superman,R Rashid,1990.0,,,32
Japanese martial arts as spiritual education,RJ Schmidt,1986.0,,,32
Interpreting interpretation: Textual hermeneutics as an ascetic discipline,WE Rogers,1994.0,https://books.google.com/books?hl=en&lr=lang_en&id=baCoPZPE1bQC&oi=fnd&pg=PP9&dq=martial+arts&ots=wzFnEhBAlw&sig=CDdz8RneeQGtB0ju-Th-XZT6XAA,,32
Significant Lives: Asia and Asian Americans in the History of the US West,GM Nomura,1994.0,https://www.jstor.org/stable/971070,,32
The ritual dimension of Karate-Do,JJ Donohue,1993.0,https://www.jstor.org/stable/44398891,,32
Philosophy of sport,RS Kretchmar,1990.0,https://www.tandfonline.com/doi/pdf/10.1080/00948705.1990.9714477,http://iaps.net/wp-content/uploads/2009/01/R.-Scott-Kretchmar-Philosophy-of-Sport.pdf,32
Sport psychology.,MJ Mahoney,1989.0,https://psycnet.apa.org/record/1991-97664-004,,32
The value of head dressings in the postoperative management of the prominent ear,B Powell,1989.0,https://www.sciencedirect.com/science/article/pii/0007122689900830,,32
Liberate yourself from classical karate,B Lee,1971.0,,,32
Hypnotherapy with traumatized children,WN Friedrich,1991.0,https://www.tandfonline.com/doi/abs/10.1080/00207149108409621,https://www.tandfonline.com/doi/pdf/10.1080/00207149108409621,32
Family dramas: film and modernity in Thailand,A Hamilton,1992.0,https://www.academia.edu/download/30990671/family_dramas_1992.pdf,https://www.academia.edu/download/30990671/family_dramas_1992.pdf,32
Alexander Barkashov and the rise of National Socialism in Russia,JB Dunlop,1996.0,https://demokratizatsiya.pub/archives/04-4_dunlop.pdf,https://demokratizatsiya.pub/archives/04-4_dunlop.pdf,32
Tryphon's sling bullet from Dor,D Gera,1985.0,https://www.jstor.org/stable/27925982,http://dor.huji.ac.il/Download/Article/QedemReports2_Ch13.pdf,32
Traumatic intraconal hematic cyst of the orbit,"SH Goldberg, JW Sassani…",1992.0,https://jamanetwork.com/journals/jamaophthalmology/article-abstract/639569,,31
Judge,J BLAIN,1989.0,http://www.blacksheeppress.com/media/VancouverSunArticle.pdf,http://www.blacksheeppress.com/media/VancouverSunArticle.pdf,31
Ki: A practical guide for westerners,W Reed,1986.0,https://philpapers.org/rec/REEKAP,,31
Student activism in the 1970s: Transformation not decline,"A Levine, KR Wilson",1979.0,https://link.springer.com/article/10.1007/BF00215986,,31
On the braille in the body: An account of the touchdown dance integrated workshops with the visually impaired and the sighted,"S Paxton, A Kilcoyne, K Mount",1993.0,https://www.euppublishing.com/doi/pdf/10.2307/1290603,,31
"Leisure patterns, health status and employment status","K Roberts, KL Lamb, S Dench, DA Brodie",1989.0,https://www.tandfonline.com/doi/pdf/10.1080/02614368900390231,,31
Beauties and beasts,BG Hearne,1993.0,https://books.google.com/books?hl=en&lr=lang_en&id=Fl1VXAMErAEC&oi=fnd&pg=PR7&dq=martial+arts&ots=jw_VNQdHap&sig=1Yvrl1qgB_1fxYjYByVvzv8ck8M,,30
Effects of qigong on cell-free myosin phosphorylation: preliminary experiments,"DJ Muehasam, MS Markov, PA Muehsam…",1994.0,https://journals.sfu.ca/seemj/index.php/seemj/article/view/179,https://journals.sfu.ca/seemj/index.php/seemj/article/download/179/144,30
Classifiers as a reflection of mind: a cognitive model approach to prototype theory,G Lakoff,1984.0,https://digitalassets.lib.berkeley.edu/techreports/ucb/text/COGSCI-84-19.ps,https://digitalassets.lib.berkeley.edu/techreports/ucb/text/COGSCI-84-19.ps,30
